occ_date,occ_year,occ_month,occ_dow,occ_hour,occ_time_range,death,injuries,neighbourhood_158
2020-12-28,2020,December,Monday,9,Morning,0,0,Weston-Pelham Park (91)
2020-12-31,2020,December,Thursday,23,Evening,0,1,Corso Italia-Davenport (92)
2021-01-01,2021,January,Friday,3,Night,0,0,Scarborough Village (139)
2021-01-01,2021,January,Friday,21,Evening,0,1,Oakwood Village (107)
2021-01-01,2021,January,Friday,6,Morning,0,1,Fort York-Liberty Village (163)
2021-01-02,2021,January,Saturday,23,Evening,0,0,Kingsview Village-The Westway (6)
2021-01-02,2021,January,Saturday,17,Afternoon,0,2,Golfdale-Cedarbrae-Woburn (141)
2021-01-04,2021,January,Monday,2,Night,0,0,Yorkdale-Glen Park (31)
2021-01-06,2021,January,Wednesday,22,Evening,0,0,East Willowdale (152)
2021-01-07,2021,January,Thursday,18,Evening,0,0,NSA
2021-01-07,2021,January,Thursday,12,Afternoon,0,1,Malvern East (146)
2021-01-09,2021,January,Saturday,12,Afternoon,0,0,Humber Summit (21)
2021-01-10,2021,January,Sunday,12,Afternoon,0,0,Willowridge-Martingrove-Richview (7)
2021-01-13,2021,January,Wednesday,23,Evening,0,0,Rexdale-Kipling (4)
2021-01-15,2021,January,Friday,22,Evening,0,0,Elms-Old Rexdale (5)
2021-01-17,2021,January,Sunday,17,Afternoon,1,0,Humber Summit (21)
2021-01-20,2021,January,Wednesday,23,Evening,0,0,Lansing-Westgate (38)
2021-01-20,2021,January,Wednesday,19,Evening,0,1,Glenfield-Jane Heights (25)
2021-01-21,2021,January,Thursday,21,Evening,1,0,York University Heights (27)
2021-01-24,2021,January,Sunday,8,Morning,0,0,Humber Heights-Westmount (8)
2021-01-29,2021,January,Friday,22,Evening,1,1,Rosedale-Moore Park (98)
2021-01-30,2021,January,Saturday,22,Evening,0,0,Lansing-Westgate (38)
2021-01-31,2021,January,Sunday,22,Evening,1,0,Rustic (28)
2021-02-06,2021,February,Saturday,22,Evening,1,1,Malvern West (145)
2021-02-08,2021,February,Monday,19,Evening,1,0,Wexford/Maryvale (119)
2021-02-08,2021,February,Monday,21,Evening,1,0,Yorkdale-Glen Park (31)
2021-02-09,2021,February,Tuesday,22,Evening,1,0,East End-Danforth (62)
2021-02-10,2021,February,Wednesday,21,Evening,0,0,Banbury-Don Mills (42)
2021-02-10,2021,February,Wednesday,2,Night,0,1,South Riverdale (70)
2021-02-10,2021,February,Wednesday,23,Evening,0,0,Humber Heights-Westmount (8)
2021-02-12,2021,February,Friday,4,Night,0,1,Humbermede (22)
2021-02-12,2021,February,Friday,19,Evening,1,0,Willowridge-Martingrove-Richview (7)
2021-02-12,2021,February,Friday,2,Night,0,1,Black Creek (24)
2021-02-13,2021,February,Saturday,23,Evening,0,1,Playter Estates-Danforth (67)
2021-02-15,2021,February,Monday,15,Afternoon,0,0,Black Creek (24)
2021-02-15,2021,February,Monday,22,Evening,0,0,Tam O'Shanter-Sullivan (118)
2021-02-20,2021,February,Saturday,23,Evening,0,1,Harbourfront-CityPlace (165)
2021-02-23,2021,February,Tuesday,22,Evening,0,0,Taylor-Massey (61)
2021-02-25,2021,February,Thursday,4,Night,0,0,Wychwood (94)
2021-03-03,2021,March,Wednesday,19,Evening,0,0,Oakdale-Beverley Heights (154)
2021-03-06,2021,March,Saturday,21,Evening,0,0,Bendale South (157)
2021-03-06,2021,March,Saturday,4,Night,0,0,Harbourfront-CityPlace (165)
2021-03-10,2021,March,Wednesday,6,Morning,0,0,Eglinton East (138)
2021-03-10,2021,March,Wednesday,21,Evening,0,0,Church-Wellesley (167)
2021-03-10,2021,March,Wednesday,12,Afternoon,0,0,Oakwood Village (107)
2021-03-10,2021,March,Wednesday,16,Afternoon,0,0,Bendale-Glen Andrew (156)
2021-03-10,2021,March,Wednesday,23,Evening,0,0,Elms-Old Rexdale (5)
2021-03-12,2021,March,Friday,1,Night,0,0,Mount Olive-Silverstone-Jamestown (2)
2021-03-12,2021,March,Friday,17,Afternoon,0,0,Dovercourt Village (172)
2021-03-13,2021,March,Saturday,11,Morning,0,0,Maple Leaf (29)
2021-03-17,2021,March,Wednesday,12,Afternoon,0,0,Yorkdale-Glen Park (31)
2021-03-17,2021,March,Wednesday,19,Evening,0,1,Humber Heights-Westmount (8)
2021-03-17,2021,March,Wednesday,14,Afternoon,0,1,New Toronto (18)
2021-03-17,2021,March,Wednesday,15,Afternoon,0,0,Agincourt South-Malvern West (128)
2021-03-19,2021,March,Friday,1,Night,0,0,Bendale-Glen Andrew (156)
2021-03-19,2021,March,Friday,4,Night,0,0,Parkwoods-O'Connor Hills (149)
2021-03-20,2021,March,Saturday,20,Evening,0,1,North St.James Town (74)
2021-03-21,2021,March,Sunday,20,Evening,0,1,Beechborough-Greenbrook (112)
2021-03-23,2021,March,Tuesday,4,Night,0,0,Rockcliffe-Smythe (111)
2021-03-23,2021,March,Tuesday,4,Night,0,0,Banbury-Don Mills (42)
2021-03-25,2021,March,Thursday,1,Night,0,0,Eglinton East (138)
2021-03-27,2021,March,Saturday,3,Night,0,0,Dorset Park (126)
2021-03-30,2021,March,Tuesday,3,Night,0,1,New Toronto (18)
2021-03-30,2021,March,Tuesday,1,Night,0,1,Junction-Wallace Emerson (171)
2021-03-31,2021,March,Wednesday,19,Evening,0,1,Glenfield-Jane Heights (25)
2021-03-31,2021,March,Wednesday,21,Evening,0,2,Mount Olive-Silverstone-Jamestown (2)
2021-03-31,2021,March,Wednesday,21,Evening,0,0,Black Creek (24)
2021-04-03,2021,April,Saturday,17,Afternoon,1,1,Humber Heights-Westmount (8)
2021-04-06,2021,April,Tuesday,14,Afternoon,0,1,Beechborough-Greenbrook (112)
2021-04-06,2021,April,Tuesday,23,Evening,0,1,Weston (113)
2021-04-08,2021,April,Thursday,19,Evening,0,0,Elms-Old Rexdale (5)
2021-04-08,2021,April,Thursday,22,Evening,0,0,Fenside-Parkwoods (150)
2021-04-08,2021,April,Thursday,16,Afternoon,0,0,Kensington-Chinatown (78)
2021-04-09,2021,April,Friday,21,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2021-04-10,2021,April,Saturday,23,Evening,0,1,Glenfield-Jane Heights (25)
2021-04-10,2021,April,Saturday,17,Afternoon,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-04-10,2021,April,Saturday,23,Evening,0,1,Glenfield-Jane Heights (25)
2021-04-11,2021,April,Sunday,17,Afternoon,0,1,Bathurst Manor (34)
2021-04-11,2021,April,Sunday,6,Morning,0,1,Mount Olive-Silverstone-Jamestown (2)
2021-04-11,2021,April,Sunday,17,Afternoon,0,0,Glenfield-Jane Heights (25)
2021-04-14,2021,April,Wednesday,20,Evening,0,1,Glenfield-Jane Heights (25)
2021-04-14,2021,April,Wednesday,18,Evening,0,0,York University Heights (27)
2021-04-15,2021,April,Thursday,20,Evening,0,0,Glenfield-Jane Heights (25)
2021-04-15,2021,April,Thursday,15,Afternoon,0,0,Dovercourt Village (172)
2021-04-15,2021,April,Thursday,1,Night,0,0,Agincourt South-Malvern West (128)
2021-04-16,2021,April,Friday,21,Evening,1,0,Rustic (28)
2021-04-17,2021,April,Saturday,20,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2021-04-17,2021,April,Saturday,17,Afternoon,0,1,New Toronto (18)
2021-04-21,2021,April,Wednesday,2,Night,0,0,High Park-Swansea (87)
2021-04-22,2021,April,Thursday,16,Afternoon,0,0,Black Creek (24)
2021-04-23,2021,April,Friday,2,Night,0,0,Weston (113)
2021-04-27,2021,April,Tuesday,23,Evening,0,0,Milliken (130)
2021-04-29,2021,April,Thursday,10,Morning,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-05-02,2021,May,Sunday,21,Evening,0,0,Edenbridge-Humber Valley (9)
2021-05-03,2021,May,Monday,20,Evening,0,0,West Rouge (143)
2021-05-03,2021,May,Monday,3,Night,0,0,Oakdale-Beverley Heights (154)
2021-05-03,2021,May,Monday,8,Morning,0,1,Long Branch (19)
2021-05-05,2021,May,Wednesday,13,Afternoon,0,1,Islington (158)
2021-05-08,2021,May,Saturday,5,Night,0,0,Thistletown-Beaumond Heights (3)
2021-05-08,2021,May,Saturday,5,Night,0,0,Clairlea-Birchmount (120)
2021-05-11,2021,May,Tuesday,6,Morning,0,0,Blake-Jones (69)
2021-05-12,2021,May,Wednesday,3,Night,0,0,High Park-Swansea (87)
2021-05-14,2021,May,Friday,3,Night,0,0,Bayview Village (52)
2021-05-16,2021,May,Sunday,14,Afternoon,1,3,Willowridge-Martingrove-Richview (7)
2021-05-16,2021,May,Sunday,5,Night,0,0,Eglinton East (138)
2021-05-16,2021,May,Sunday,15,Afternoon,0,1,East End-Danforth (62)
2021-05-16,2021,May,Sunday,13,Afternoon,0,1,Wexford/Maryvale (119)
2021-05-17,2021,May,Monday,3,Night,0,0,Steeles (116)
2021-05-17,2021,May,Monday,21,Evening,0,1,Weston-Pelham Park (91)
2021-05-19,2021,May,Wednesday,19,Evening,0,0,Weston-Pelham Park (91)
2021-05-22,2021,May,Saturday,23,Evening,0,0,Morningside (135)
2021-05-22,2021,May,Saturday,22,Evening,0,0,Tam O'Shanter-Sullivan (118)
2021-05-22,2021,May,Saturday,17,Afternoon,0,0,Mount Olive-Silverstone-Jamestown (2)
2021-05-22,2021,May,Saturday,1,Night,0,1,South Parkdale (85)
2021-05-23,2021,May,Sunday,21,Evening,0,0,Black Creek (24)
2021-05-23,2021,May,Sunday,22,Evening,0,0,Black Creek (24)
2021-05-23,2021,May,Sunday,21,Evening,0,0,Rockcliffe-Smythe (111)
2021-05-23,2021,May,Sunday,12,Afternoon,0,0,Yorkdale-Glen Park (31)
2021-05-23,2021,May,Sunday,21,Evening,0,0,North Riverdale (68)
2021-05-24,2021,May,Monday,23,Evening,0,1,Junction-Wallace Emerson (171)
2021-05-24,2021,May,Monday,16,Afternoon,0,0,Yorkdale-Glen Park (31)
2021-05-24,2021,May,Monday,22,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2021-05-26,2021,May,Wednesday,17,Afternoon,0,1,Roncesvalles (86)
2021-05-29,2021,May,Saturday,21,Evening,0,3,North St.James Town (74)
2021-05-30,2021,May,Sunday,22,Evening,0,0,Elms-Old Rexdale (5)
2021-05-30,2021,May,Sunday,23,Evening,0,0,Dorset Park (126)
2021-06-04,2021,June,Friday,23,Evening,0,1,Glenfield-Jane Heights (25)
2021-06-07,2021,June,Monday,15,Afternoon,0,0,Oakridge (121)
2021-06-08,2021,June,Tuesday,2,Night,0,0,Rustic (28)
2021-06-09,2021,June,Wednesday,23,Evening,0,0,Oakdale-Beverley Heights (154)
2021-06-09,2021,June,Wednesday,22,Evening,0,0,Edenbridge-Humber Valley (9)
2021-06-09,2021,June,Wednesday,9,Morning,0,0,L'Amoreaux West (147)
2021-06-10,2021,June,Thursday,16,Afternoon,0,0,Weston-Pelham Park (91)
2021-06-11,2021,June,Friday,1,Night,1,1,Golfdale-Cedarbrae-Woburn (141)
2021-06-11,2021,June,Friday,18,Evening,0,0,Humber Summit (21)
2021-06-11,2021,June,Friday,17,Afternoon,0,0,Glenfield-Jane Heights (25)
2021-06-12,2021,June,Saturday,2,Night,0,0,Junction-Wallace Emerson (171)
2021-06-13,2021,June,Sunday,4,Night,0,2,Malvern West (145)
2021-06-13,2021,June,Sunday,23,Evening,0,1,Oakridge (121)
2021-06-13,2021,June,Sunday,5,Night,0,1,South Parkdale (85)
2021-06-13,2021,June,Sunday,22,Evening,2,0,Eglinton East (138)
2021-06-14,2021,June,Monday,2,Night,1,0,Beechborough-Greenbrook (112)
2021-06-14,2021,June,Monday,23,Evening,0,0,Wexford/Maryvale (119)
2021-06-18,2021,June,Friday,12,Afternoon,0,0,Humbermede (22)
2021-06-19,2021,June,Saturday,23,Evening,0,0,Kennedy Park (124)
2021-06-19,2021,June,Saturday,8,Morning,0,0,Pelmo Park-Humberlea (23)
2021-06-19,2021,June,Saturday,19,Evening,0,4,Elms-Old Rexdale (5)
2021-06-19,2021,June,Saturday,4,Night,0,0,Kensington-Chinatown (78)
2021-06-19,2021,June,Saturday,3,Night,0,0,Flemingdon Park (44)
2021-06-20,2021,June,Sunday,4,Night,0,0,St Lawrence-East Bayfront-The Islands
2021-06-20,2021,June,Sunday,18,Evening,0,0,Humber Bay Shores (161)
2021-06-21,2021,June,Monday,1,Night,0,0,Victoria Village (43)
2021-06-22,2021,June,Tuesday,1,Night,0,0,Keelesdale-Eglinton West (110)
2021-06-22,2021,June,Tuesday,23,Evening,0,2,Flemingdon Park (44)
2021-06-22,2021,June,Tuesday,1,Night,0,0,Englemount-Lawrence (32)
2021-06-24,2021,June,Thursday,21,Evening,0,0,Rustic (28)
2021-06-24,2021,June,Thursday,12,Afternoon,0,0,Oakdale-Beverley Heights (154)
2021-06-27,2021,June,Sunday,21,Evening,0,1,Downtown Yonge East (168)
2021-06-29,2021,June,Tuesday,23,Evening,0,0,Humber Heights-Westmount (8)
2021-06-29,2021,June,Tuesday,23,Evening,0,1,Rockcliffe-Smythe (111)
2021-07-01,2021,July,Thursday,22,Evening,0,0,West Humber-Clairville (1)
2021-07-01,2021,July,Thursday,13,Afternoon,0,0,Brookhaven-Amesbury (30)
2021-07-03,2021,July,Saturday,18,Evening,1,0,Dorset Park (126)
2021-07-04,2021,July,Sunday,22,Evening,0,0,Wexford/Maryvale (119)
2021-07-04,2021,July,Sunday,4,Night,0,0,Kensington-Chinatown (78)
2021-07-05,2021,July,Monday,20,Evening,1,0,York University Heights (27)
2021-07-06,2021,July,Tuesday,22,Evening,0,1,Milliken (130)
2021-07-08,2021,July,Thursday,3,Night,0,0,Westminster-Branson (35)
2021-07-09,2021,July,Friday,16,Afternoon,0,1,Milliken (130)
2021-07-10,2021,July,Saturday,20,Evening,0,0,Mount Dennis (115)
2021-07-10,2021,July,Saturday,1,Night,0,0,Downtown Yonge East (168)
2021-07-11,2021,July,Sunday,2,Night,0,1,Kensington-Chinatown (78)
2021-07-11,2021,July,Sunday,15,Afternoon,0,0,Mimico-Queensway (160)
2021-07-12,2021,July,Monday,2,Night,0,0,Wellington Place (164)
2021-07-12,2021,July,Monday,13,Afternoon,0,4,York University Heights (27)
2021-07-13,2021,July,Tuesday,19,Evening,0,1,Kingsview Village-The Westway (6)
2021-07-16,2021,July,Friday,2,Night,0,1,Bendale South (157)
2021-07-17,2021,July,Saturday,1,Night,0,0,Malvern East (146)
2021-07-18,2021,July,Sunday,16,Afternoon,0,1,Mimico-Queensway (160)
2021-07-18,2021,July,Sunday,2,Night,0,0,Trinity-Bellwoods (81)
2021-07-19,2021,July,Monday,22,Evening,0,2,Greenwood-Coxwell (65)
2021-07-19,2021,July,Monday,5,Night,0,0,Morningside (135)
2021-07-19,2021,July,Monday,22,Evening,0,0,Malvern East (146)
2021-07-19,2021,July,Monday,2,Night,0,0,Kensington-Chinatown (78)
2021-07-19,2021,July,Monday,3,Night,0,0,Kingsview Village-The Westway (6)
2021-07-20,2021,July,Tuesday,22,Evening,0,1,Englemount-Lawrence (32)
2021-07-20,2021,July,Tuesday,23,Evening,0,1,Humbermede (22)
2021-07-20,2021,July,Tuesday,3,Night,0,0,Bendale-Glen Andrew (156)
2021-07-20,2021,July,Tuesday,3,Night,0,1,Kingsview Village-The Westway (6)
2021-07-20,2021,July,Tuesday,23,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2021-07-21,2021,July,Wednesday,23,Evening,0,1,Glenfield-Jane Heights (25)
2021-07-23,2021,July,Friday,22,Evening,0,1,Downtown Yonge East (168)
2021-07-23,2021,July,Friday,13,Afternoon,0,0,West Rouge (143)
2021-07-23,2021,July,Friday,21,Evening,0,0,Milliken (130)
2021-07-24,2021,July,Saturday,22,Evening,0,0,Don Valley Village (47)
2021-07-24,2021,July,Saturday,4,Night,0,0,Rustic (28)
2021-07-25,2021,July,Sunday,3,Night,0,1,Downtown Yonge East (168)
2021-07-27,2021,July,Tuesday,16,Afternoon,0,1,York University Heights (27)
2021-07-28,2021,July,Wednesday,22,Evening,0,2,Yorkdale-Glen Park (31)
2021-07-28,2021,July,Wednesday,21,Evening,0,0,West Humber-Clairville (1)
2021-07-30,2021,July,Friday,19,Evening,0,0,Greenwood-Coxwell (65)
2021-07-30,2021,July,Friday,17,Afternoon,0,0,York University Heights (27)
2021-07-30,2021,July,Friday,22,Evening,0,1,Rustic (28)
2021-07-30,2021,July,Friday,23,Evening,0,0,Dorset Park (126)
2021-07-31,2021,July,Saturday,17,Afternoon,0,0,Glenfield-Jane Heights (25)
2021-08-01,2021,August,Sunday,5,Night,0,1,Etobicoke City Centre (159)
2021-08-01,2021,August,Sunday,3,Night,0,0,Harbourfront-CityPlace (165)
2021-08-01,2021,August,Sunday,11,Morning,0,0,Oakdale-Beverley Heights (154)
2021-08-02,2021,August,Monday,23,Evening,0,0,East L'Amoreaux (148)
2021-08-02,2021,August,Monday,22,Evening,0,0,Glenfield-Jane Heights (25)
2021-08-05,2021,August,Thursday,15,Afternoon,0,0,Eglinton East (138)
2021-08-06,2021,August,Friday,2,Night,0,0,North Toronto (173)
2021-08-08,2021,August,Sunday,5,Night,2,2,Kensington-Chinatown (78)
2021-08-08,2021,August,Sunday,17,Afternoon,0,0,West Hill (136)
2021-08-08,2021,August,Sunday,13,Afternoon,0,0,Harbourfront-CityPlace (165)
2021-08-09,2021,August,Monday,3,Night,0,0,York University Heights (27)
2021-08-12,2021,August,Thursday,22,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-08-12,2021,August,Thursday,6,Morning,0,0,West Hill (136)
2021-08-13,2021,August,Friday,14,Afternoon,0,0,Etobicoke City Centre (159)
2021-08-14,2021,August,Saturday,23,Evening,0,0,East L'Amoreaux (148)
2021-08-14,2021,August,Saturday,22,Evening,1,2,Brookhaven-Amesbury (30)
2021-08-15,2021,August,Sunday,23,Evening,0,0,Rockcliffe-Smythe (111)
2021-08-15,2021,August,Sunday,21,Evening,0,1,South Riverdale (70)
2021-08-15,2021,August,Sunday,2,Night,0,1,York University Heights (27)
2021-08-16,2021,August,Monday,1,Night,0,0,Etobicoke City Centre (159)
2021-08-19,2021,August,Thursday,18,Evening,0,0,Morningside (135)
2021-08-19,2021,August,Thursday,19,Evening,0,0,Woburn North (142)
2021-08-21,2021,August,Saturday,18,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-08-21,2021,August,Saturday,20,Evening,0,3,Agincourt South-Malvern West (128)
2021-08-21,2021,August,Saturday,6,Morning,0,0,Harbourfront-CityPlace (165)
2021-08-23,2021,August,Monday,11,Morning,0,1,Broadview North (57)
2021-08-23,2021,August,Monday,22,Evening,0,2,Oakdale-Beverley Heights (154)
2021-08-24,2021,August,Tuesday,2,Night,0,0,Don Valley Village (47)
2021-08-27,2021,August,Friday,18,Evening,0,1,Moss Park (73)
2021-08-27,2021,August,Friday,6,Morning,1,0,Long Branch (19)
2021-08-27,2021,August,Friday,2,Night,0,1,Flemingdon Park (44)
2021-08-27,2021,August,Friday,3,Night,0,1,Wellington Place (164)
2021-08-28,2021,August,Saturday,5,Night,1,1,Wellington Place (164)
2021-08-28,2021,August,Saturday,3,Night,0,0,Rustic (28)
2021-08-28,2021,August,Saturday,9,Morning,0,0,Downtown Yonge East (168)
2021-08-29,2021,August,Sunday,22,Evening,0,0,Morningside Heights (144)
2021-08-29,2021,August,Sunday,22,Evening,0,1,Victoria Village (43)
2021-08-29,2021,August,Sunday,15,Afternoon,0,0,Yorkdale-Glen Park (31)
2021-08-31,2021,August,Tuesday,5,Night,0,0,Thorncliffe Park (55)
2021-08-31,2021,August,Tuesday,23,Evening,0,0,Flemingdon Park (44)
2021-09-01,2021,September,Wednesday,18,Evening,0,0,Eglinton East (138)
2021-09-02,2021,September,Thursday,11,Morning,0,0,Beechborough-Greenbrook (112)
2021-09-03,2021,September,Friday,13,Afternoon,1,0,York University Heights (27)
2021-09-04,2021,September,Saturday,18,Evening,0,1,Roncesvalles (86)
2021-09-04,2021,September,Saturday,3,Night,0,1,York University Heights (27)
2021-09-04,2021,September,Saturday,23,Evening,0,0,West Hill (136)
2021-09-05,2021,September,Sunday,20,Evening,0,1,Black Creek (24)
2021-09-05,2021,September,Sunday,1,Night,0,0,Wellington Place (164)
2021-09-06,2021,September,Monday,1,Night,0,0,West Rouge (143)
2021-09-07,2021,September,Tuesday,20,Evening,1,0,Glenfield-Jane Heights (25)
2021-09-07,2021,September,Tuesday,3,Night,0,1,Oakdale-Beverley Heights (154)
2021-09-09,2021,September,Thursday,22,Evening,0,0,Rockcliffe-Smythe (111)
2021-09-10,2021,September,Friday,2,Night,0,0,Wellington Place (164)
2021-09-10,2021,September,Friday,19,Evening,0,0,Newtonbrook East (50)
2021-09-11,2021,September,Saturday,3,Night,0,0,West Rouge (143)
2021-09-12,2021,September,Sunday,2,Night,0,0,Elms-Old Rexdale (5)
2021-09-12,2021,September,Sunday,3,Night,0,0,Black Creek (24)
2021-09-13,2021,September,Monday,15,Afternoon,0,1,Rockcliffe-Smythe (111)
2021-09-13,2021,September,Monday,20,Evening,0,0,St Lawrence-East Bayfront-The Islands
2021-09-14,2021,September,Tuesday,13,Afternoon,0,1,Forest Hill North (102)
2021-09-15,2021,September,Wednesday,3,Night,0,0,Morningside Heights (144)
2021-09-15,2021,September,Wednesday,12,Afternoon,0,0,West Humber-Clairville (1)
2021-09-17,2021,September,Friday,23,Evening,1,0,Kennedy Park (124)
2021-09-18,2021,September,Saturday,3,Night,0,0,Black Creek (24)
2021-09-18,2021,September,Saturday,20,Evening,1,2,Regent Park (72)
2021-09-18,2021,September,Saturday,5,Night,0,0,Black Creek (24)
2021-09-19,2021,September,Sunday,2,Night,0,0,Black Creek (24)
2021-09-21,2021,September,Tuesday,13,Afternoon,0,0,Milliken (130)
2021-09-25,2021,September,Saturday,18,Evening,0,0,Black Creek (24)
2021-09-26,2021,September,Sunday,3,Night,0,0,Kensington-Chinatown (78)
2021-09-29,2021,September,Wednesday,8,Morning,0,0,Yorkdale-Glen Park (31)
2021-09-29,2021,September,Wednesday,10,Morning,0,0,Fenside-Parkwoods (150)
2021-09-30,2021,September,Thursday,3,Night,0,1,Thorncliffe Park (55)
2021-09-30,2021,September,Thursday,2,Night,0,1,Moss Park (73)
2021-10-01,2021,October,Friday,9,Morning,0,0,Bendale-Glen Andrew (156)
2021-10-03,2021,October,Sunday,23,Evening,0,0,Weston (113)
2021-10-03,2021,October,Sunday,2,Night,0,0,Victoria Village (43)
2021-10-05,2021,October,Tuesday,21,Evening,0,0,Eglinton East (138)
2021-10-08,2021,October,Friday,18,Evening,0,1,Brookhaven-Amesbury (30)
2021-10-09,2021,October,Saturday,16,Afternoon,0,0,Humbermede (22)
2021-10-09,2021,October,Saturday,22,Evening,0,2,Thorncliffe Park (55)
2021-10-09,2021,October,Saturday,1,Night,0,0,Clairlea-Birchmount (120)
2021-10-09,2021,October,Saturday,22,Evening,0,1,West Hill (136)
2021-10-10,2021,October,Sunday,21,Evening,0,2,Kensington-Chinatown (78)
2021-10-13,2021,October,Wednesday,2,Night,0,0,Rockcliffe-Smythe (111)
2021-10-13,2021,October,Wednesday,23,Evening,1,0,Malvern East (146)
2021-10-15,2021,October,Friday,14,Afternoon,0,0,South Parkdale (85)
2021-10-16,2021,October,Saturday,3,Night,0,1,Wellington Place (164)
2021-10-16,2021,October,Saturday,1,Night,1,0,York University Heights (27)
2021-10-18,2021,October,Monday,22,Evening,0,1,Hillcrest Village (48)
2021-10-18,2021,October,Monday,20,Evening,0,0,Flemingdon Park (44)
2021-10-19,2021,October,Tuesday,2,Night,0,0,Kensington-Chinatown (78)
2021-10-20,2021,October,Wednesday,3,Night,0,0,University (79)
2021-10-20,2021,October,Wednesday,13,Afternoon,0,0,Harbourfront-CityPlace (165)
2021-10-21,2021,October,Thursday,1,Night,0,1,Kingsview Village-The Westway (6)
2021-10-21,2021,October,Thursday,3,Night,1,1,York University Heights (27)
2021-10-23,2021,October,Saturday,2,Night,1,0,Keelesdale-Eglinton West (110)
2021-10-23,2021,October,Saturday,16,Afternoon,1,0,Pelmo Park-Humberlea (23)
2021-10-23,2021,October,Saturday,2,Night,0,0,Annex (95)
2021-10-24,2021,October,Sunday,20,Evening,1,0,Wexford/Maryvale (119)
2021-10-24,2021,October,Sunday,5,Night,0,1,Bayview Village (52)
2021-10-24,2021,October,Sunday,20,Evening,0,1,North St.James Town (74)
2021-10-24,2021,October,Sunday,3,Night,0,1,West Humber-Clairville (1)
2021-10-24,2021,October,Sunday,7,Morning,0,1,Oakwood Village (107)
2021-10-28,2021,October,Thursday,3,Night,1,0,Malvern West (145)
2021-10-28,2021,October,Thursday,23,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-10-29,2021,October,Friday,21,Evening,0,0,Caledonia-Fairbank (109)
2021-10-29,2021,October,Friday,18,Evening,0,0,O'Connor-Parkview (54)
2021-10-29,2021,October,Friday,4,Night,1,0,Dorset Park (126)
2021-10-31,2021,October,Sunday,2,Night,0,1,Trinity-Bellwoods (81)
2021-10-31,2021,October,Sunday,2,Night,0,0,Princess-Rosethorn (10)
2021-11-02,2021,November,Tuesday,18,Evening,0,1,Scarborough Village (139)
2021-11-03,2021,November,Wednesday,22,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-11-06,2021,November,Saturday,1,Night,0,2,Eglinton East (138)
2021-11-09,2021,November,Tuesday,19,Evening,0,1,Golfdale-Cedarbrae-Woburn (141)
2021-11-09,2021,November,Tuesday,20,Evening,0,0,Roncesvalles (86)
2021-11-09,2021,November,Tuesday,22,Evening,0,0,Lansing-Westgate (38)
2021-11-10,2021,November,Wednesday,17,Afternoon,0,0,West Hill (136)
2021-11-11,2021,November,Thursday,20,Evening,0,0,Brookhaven-Amesbury (30)
2021-11-11,2021,November,Thursday,1,Night,0,0,Church-Wellesley (167)
2021-11-15,2021,November,Monday,19,Evening,0,2,Oakridge (121)
2021-11-16,2021,November,Tuesday,2,Night,0,0,L'Amoreaux West (147)
2021-11-16,2021,November,Tuesday,22,Evening,1,0,Golfdale-Cedarbrae-Woburn (141)
2021-11-17,2021,November,Wednesday,4,Night,0,0,Kingsview Village-The Westway (6)
2021-11-21,2021,November,Sunday,22,Evening,0,1,Danforth East York (59)
2021-11-21,2021,November,Sunday,3,Night,0,1,West Queen West (162)
2021-11-22,2021,November,Monday,1,Night,0,1,Dorset Park (126)
2021-11-22,2021,November,Monday,21,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-11-24,2021,November,Wednesday,3,Night,0,2,Little Portugal (84)
2021-11-24,2021,November,Wednesday,5,Night,0,0,Woburn North (142)
2021-11-26,2021,November,Friday,2,Night,1,0,West Rouge (143)
2021-11-27,2021,November,Saturday,23,Evening,0,1,Roncesvalles (86)
2021-12-01,2021,December,Wednesday,21,Evening,0,0,Malvern West (145)
2021-12-02,2021,December,Thursday,7,Morning,0,0,O'Connor-Parkview (54)
2021-12-06,2021,December,Monday,8,Morning,0,0,Woburn North (142)
2021-12-07,2021,December,Tuesday,3,Night,0,0,West Rouge (143)
2021-12-08,2021,December,Wednesday,20,Evening,0,1,Woburn North (142)
2021-12-12,2021,December,Sunday,2,Night,0,1,Downtown Yonge East (168)
2021-12-12,2021,December,Sunday,23,Evening,0,0,Agincourt South-Malvern West (128)
2021-12-13,2021,December,Monday,3,Night,1,0,Agincourt South-Malvern West (128)
2021-12-13,2021,December,Monday,20,Evening,0,1,Glenfield-Jane Heights (25)
2021-12-13,2021,December,Monday,18,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2021-12-14,2021,December,Tuesday,22,Evening,0,0,Rockcliffe-Smythe (111)
2021-12-14,2021,December,Tuesday,22,Evening,0,0,Flemingdon Park (44)
